time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2003-05-31T11:41:29.840Z,35.294,74.509,33,4.3,mb,14,198.4,,1.01,us,usp000bymq,2014-11-07T01:18:44.969Z,northwestern Kashmir,earthquake,,,,2,reviewed,us,us
2003-05-29T14:18:53.250Z,35.802,80.653,33,5,mwc,153,49.1,,0.98,us,usp000byft,2016-11-09T22:38:03.658Z,Xinjiang-Xizang border region,earthquake,,,,,reviewed,us,hrv
2003-05-27T10:14:58.870Z,30.383,79.087,33,4.1,mb,17,89.7,,1.25,us,usp000by9k,2014-11-07T01:18:43.453Z,"Uttaranchal, India",earthquake,,,,1,reviewed,us,us
2003-05-27T04:23:28.960Z,30.547,79.293,33,4.9,mb,151,108.7,,0.73,us,usp000by91,2014-11-07T01:18:43.359Z,"Uttaranchal, India",earthquake,,,,98,reviewed,us,us
2003-05-24T16:39:31.690Z,35.664,74.824,33,4.5,mb,43,84.9,,1.12,us,usp000by1t,2014-11-07T01:18:41.944Z,northwestern Kashmir,earthquake,,,,20,reviewed,us,us
2003-05-22T09:27:29.170Z,33.387,73.334,33,4.7,mb,68,50.3,,0.93,us,usp000bxu3,2014-11-07T01:18:40.846Z,Pakistan,earthquake,,,,27,reviewed,us,us
2003-05-11T16:34:51.710Z,33.107,75.937,33,4.4,mb,61,105.6,,0.81,us,usp000bx1p,2014-11-07T01:18:36.254Z,eastern Kashmir,earthquake,,,,27,reviewed,us,us
2003-05-03T17:43:06.280Z,30.325,81.331,33,4.3,mb,27,105.1,,1,us,usp000bwhn,2014-11-07T01:18:32.459Z,western Xizang,earthquake,,,,7,reviewed,us,us
2003-05-02T09:34:39.970Z,35.784,78.325,33,4.1,mb,14,193.6,,0.9,us,usp000bweq,2014-11-07T01:18:31.547Z,Kashmir-Xinjiang border region,earthquake,,,,2,reviewed,us,us
2003-04-27T19:17:24.140Z,32.874,76.761,33,4.1,mb,14,151.1,,0.82,us,usp000bw3f,2014-11-07T01:18:26.622Z,"Himachal Pradesh, India",earthquake,,,,1,reviewed,us,us
2003-04-16T13:54:55.790Z,33.493,76.582,33,4.4,mb,14,196.3,,0.79,us,usp000bvan,2014-11-07T01:18:21.159Z,Kashmir-India border region,earthquake,,,,2,reviewed,us,us
2003-04-04T21:05:11.590Z,35.372,74.473,33,4,mb,27,68.6,,1.29,us,usp000buct,2014-11-07T01:18:16.786Z,northwestern Kashmir,earthquake,,,,9,reviewed,us,us
2003-04-04T07:02:32.020Z,30.026,80.008,33,4.7,mb,51,80.1,,0.83,us,usp000bub0,2014-11-07T01:18:16.473Z,western Xizang-India border region,earthquake,,,,22,reviewed,us,us
2003-03-22T01:46:23.410Z,35.538,74.844,33,4,mb,14,196.1,,0.96,us,usp000bt77,2014-11-07T01:18:07.321Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2003-03-21T12:25:11.360Z,29.748,80.566,33,4.2,mb,29,71.4,,1.07,us,usp000bt65,2014-11-07T01:18:07.215Z,Nepal-India border region,earthquake,,,,12,reviewed,us,us
2003-03-05T08:22:35.710Z,31.519,78.62,18.9,4.7,mb,18,195.1,,0.91,us,usp000brzn,2014-11-07T01:17:59.387Z,western Xizang-India border region,earthquake,,,,4,reviewed,us,us
2003-03-03T20:37:49.030Z,33.294,72.182,33,3.9,mb,14,199.5,,1.06,us,usp000brwt,2014-11-07T01:17:58.426Z,Pakistan,earthquake,,,,1,reviewed,us,us
2003-03-02T15:23:33.400Z,33.375,75.689,33,4.6,mb,70,65.6,,0.88,us,usp000brte,2014-11-07T01:17:57.579Z,eastern Kashmir,earthquake,,,,41,reviewed,us,us
2003-02-26T22:55:35.320Z,35.443,74.594,33,3.9,mb,14,,,0.8,us,usp000brjh,2014-11-07T01:17:52.736Z,northwestern Kashmir,earthquake,,,,5,reviewed,us,us
2003-02-25T14:56:01.600Z,35.502,74.51,33,3.8,mb,17,,,1.26,us,usp000brfg,2014-11-07T01:17:52.120Z,northwestern Kashmir,earthquake,,,,4,reviewed,us,us
2003-02-11T01:15:06.990Z,35.529,76.582,100,4,mb,9,,,1.38,us,usp000bqe2,2014-11-07T01:17:47.053Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2003-02-06T14:58:45.840Z,35.508,76.863,33,3.6,mb,15,,,1.1,us,usp000bq3r,2014-11-07T01:17:45.772Z,northwestern Kashmir,earthquake,,,,3,reviewed,us,us
2003-02-04T22:03:03.780Z,35.367,76.29,33,4.1,mb,22,,,1.16,us,usp000bq0f,2014-11-07T01:17:45.334Z,northwestern Kashmir,earthquake,,,,5,reviewed,us,us
2003-01-28T06:04:04.450Z,34.672,72.85,33,4.1,mb,12,,,1.09,us,usp000bpe6,2014-11-07T01:17:39.120Z,Pakistan,earthquake,,,,2,reviewed,us,us
2003-01-23T02:24:28.500Z,35.389,74.173,33,4.3,mb,27,,,1.44,us,usp000bp10,2014-11-07T01:17:37.364Z,northwestern Kashmir,earthquake,,,,10,reviewed,us,us
2002-12-31T01:07:55.900Z,35.727,75.814,33,3.9,mb,17,,,1.27,us,usp000bms0,2014-11-07T01:17:26.920Z,northwestern Kashmir,earthquake,,,,4,reviewed,us,us
2002-12-23T01:58:30.270Z,35.618,74.596,100,3.6,mb,13,,,0.87,us,usp000bm7f,2014-11-07T01:17:24.511Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-12-19T22:21:35.680Z,35.301,74.494,33,5,mb,135,,,0.9,us,usp000bm0k,2014-11-07T01:17:22.795Z,northwestern Kashmir,earthquake,,,,85,reviewed,us,us
2002-12-19T18:59:04.730Z,35.287,74.516,33,4.7,mb,95,,,1.13,us,usp000bm02,2014-11-07T01:17:22.733Z,northwestern Kashmir,earthquake,,,,59,reviewed,us,us
2002-12-19T18:38:09.980Z,35.261,75.16,33,3.8,mb,10,,,1.5,us,usp000bm01,2014-11-07T01:17:22.732Z,northwestern Kashmir,earthquake,,,,3,reviewed,us,us
2002-12-10T08:21:41.520Z,35.457,74.247,33,4.1,mb,22,,,1.15,us,usp000bked,2014-11-07T01:17:19.917Z,northwestern Kashmir,earthquake,,,,5,reviewed,us,us
2002-11-30T19:19:51.680Z,35.381,74.627,33,4,mb,17,,,0.72,us,usp000bjsx,2014-11-07T01:17:12.986Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-28T23:06:32.680Z,35.503,74.824,33,4.3,mb,16,,,1.11,us,usp000bjnm,2014-11-07T01:17:12.122Z,northwestern Kashmir,earthquake,,,,3,reviewed,us,us
2002-11-25T11:06:33.420Z,35.376,74.535,33,4.4,mb,17,,,0.73,us,usp000bjc7,2014-11-07T01:17:11.011Z,northwestern Kashmir,earthquake,,,,2,reviewed,us,us
2002-11-24T18:58:08.710Z,35.361,74.539,33,4.3,mb,31,,,1.43,us,usp000bjau,2014-11-07T01:17:10.905Z,northwestern Kashmir,earthquake,,,,13,reviewed,us,us
2002-11-24T14:57:55.370Z,35.037,73.796,33,3.9,mb,7,,,1.4,us,usp000bjaa,2014-11-07T01:17:10.854Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-24T13:32:46.960Z,35.318,74.834,33,4.9,mb,84,,,1,us,usp000bja6,2014-11-07T01:17:10.836Z,northwestern Kashmir,earthquake,,,,49,reviewed,us,us
2002-11-24T12:57:00.950Z,35.339,74.785,33,4.7,mb,50,,,0.82,us,usp000bja4,2014-11-07T01:17:10.830Z,northwestern Kashmir,earthquake,,,,21,reviewed,us,us
2002-11-24T09:38:51.470Z,35.47,74.554,33,3.8,mb,19,,,0.86,us,usp000bj9p,2014-11-07T01:17:10.789Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-22T09:12:13.050Z,33.547,73.59,33,4.3,mb,20,,,1.13,us,usp000bj5u,2014-11-07T01:17:10.290Z,Pakistan,earthquake,,,,5,reviewed,us,us
2002-11-22T07:10:45.530Z,35.591,74.608,33,4.4,mb,29,,,1.34,us,usp000bj5j,2014-11-07T01:17:10.273Z,northwestern Kashmir,earthquake,,,,6,reviewed,us,us
2002-11-21T07:13:00.920Z,35.37,74.505,33,3.8,mb,12,,,0.91,us,usp000bj3u,2014-11-07T01:17:09.920Z,northwestern Kashmir,earthquake,,,,2,reviewed,us,us
2002-11-21T05:39:54.870Z,35.549,74.586,33,3.5,mb,7,,,0.78,us,usp000bj3q,2014-11-07T01:17:09.914Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-21T03:16:19.380Z,35.422,74.618,33,4.6,mb,53,,,1.08,us,usp000bj3c,2014-11-07T01:17:09.887Z,northwestern Kashmir,earthquake,,,,18,reviewed,us,us
2002-11-21T03:10:28.580Z,35.415,74.622,33,4,mb,22,,,1.27,us,usp000bj3b,2014-11-07T01:17:09.885Z,northwestern Kashmir,earthquake,,,,3,reviewed,us,us
2002-11-21T03:07:59.540Z,35.378,74.585,33,4.5,mb,33,,,0.87,us,usp000bj39,2014-11-07T01:17:09.880Z,northwestern Kashmir,earthquake,,,,9,reviewed,us,us
2002-11-21T00:02:14.940Z,35.494,74.608,33,4.4,mb,30,,,1.21,us,usp000bj2v,2014-11-07T01:17:09.808Z,northwestern Kashmir,earthquake,,,,9,reviewed,us,us
2002-11-20T22:50:24.910Z,35.476,74.591,33,3.9,mb,19,,,1.14,us,usp000bj2n,2014-11-07T01:17:09.793Z,northwestern Kashmir,earthquake,,,,3,reviewed,us,us
2002-11-20T21:43:58.110Z,35.407,74.549,33,5,mb,112,,,1,us,usp000bj2g,2014-11-07T01:17:09.779Z,northwestern Kashmir,earthquake,,,,68,reviewed,us,us
2002-11-20T21:32:30.810Z,35.414,74.515,33,6.3,mwc,400,,,1,us,usp000bj2e,2020-09-18T19:11:49.358Z,northwestern Kashmir,earthquake,,,,,reviewed,us,hrv
2002-11-19T04:30:35.870Z,35.408,74.225,150,3.6,mb,9,,,0.7,us,usp000bhza,2014-11-07T01:17:09.291Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-10T03:19:01.680Z,34.306,80.828,33,4.8,mb,64,,,0.93,us,usp000bh98,2014-11-07T01:17:06.014Z,western Xizang,earthquake,,,,27,reviewed,us,us
2002-11-08T13:45:59.850Z,35.493,74.562,33,4,mb,23,,,0.78,us,usp000bh2t,2014-11-07T01:17:04.387Z,northwestern Kashmir,earthquake,,,,5,reviewed,us,us
2002-11-08T03:16:28.210Z,35.417,74.805,33,4.5,mb,22,,,1.22,us,usp000bh1n,2014-11-07T01:17:04.285Z,northwestern Kashmir,earthquake,,,,6,reviewed,us,us
2002-11-08T03:12:14.640Z,35.505,74.571,33,4.7,mb,55,,,0.97,us,usp000bh1k,2014-11-07T01:17:04.278Z,northwestern Kashmir,earthquake,,,,24,reviewed,us,us
2002-11-08T02:51:42.360Z,35.368,74.167,33,3.8,mb,16,,,0.69,us,usp000bh1h,2014-11-07T01:17:04.275Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-08T02:22:23.880Z,35.488,74.646,33,4.6,mb,49,,,0.95,us,usp000bh1e,2014-11-07T01:17:04.268Z,northwestern Kashmir,earthquake,,,,21,reviewed,us,us
2002-11-08T02:15:42.500Z,35.401,74.428,33,4,mb,18,,,1.18,us,usp000bh1c,2014-11-07T01:17:04.264Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-07T20:15:44.170Z,35.375,74.647,33,3.7,mb,13,,,0.96,us,usp000bh0h,2014-11-07T01:17:04.187Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-05T12:17:45.080Z,35.47,74.535,33,4.5,mb,29,,,1.14,us,usp000bgm3,2014-11-07T01:17:00.275Z,northwestern Kashmir,earthquake,,,,9,reviewed,us,us
2002-11-05T11:59:36.330Z,35.463,74.497,33,4.3,mb,20,,,0.78,us,usp000bgky,2014-11-07T01:17:00.262Z,northwestern Kashmir,earthquake,,,,5,reviewed,us,us
2002-11-04T22:30:35.660Z,35.489,74.567,33,4.8,mb,77,,,0.99,us,usp000bgf9,2014-11-07T01:16:58.859Z,northwestern Kashmir,earthquake,,,,51,reviewed,us,us
2002-11-04T22:03:51.070Z,35.531,74.76,33,4.2,mb,14,,,0.96,us,usp000bgf3,2014-11-07T01:16:58.848Z,northwestern Kashmir,earthquake,,,,2,reviewed,us,us
2002-11-04T19:49:09.600Z,35.467,74.508,33,4.5,mb,41,,,0.86,us,usp000bgdz,2014-11-07T01:16:58.748Z,northwestern Kashmir,earthquake,,,,25,reviewed,us,us
2002-11-04T18:04:59.150Z,35.208,74.277,33,3.3,mb,9,,,0.62,us,usp000bgd0,2014-11-07T01:16:58.672Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-04T06:14:49.720Z,35.326,74.106,33,3.9,mb,13,,,1.43,us,usp000bg6t,2014-11-07T01:16:57.913Z,northwestern Kashmir,earthquake,,,,2,reviewed,us,us
2002-11-04T05:50:39.240Z,35.243,74.069,33,3.9,mb,7,,,1.17,us,usp000bg6f,2014-11-07T01:16:57.885Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-04T05:47:40.160Z,35.379,74.563,33,4.7,mb,30,,,1.35,us,usp000bg6b,2014-11-07T01:16:57.875Z,northwestern Kashmir,earthquake,,,,16,reviewed,us,us
2002-11-04T05:40:32.640Z,35.372,74.747,33,4.4,mb,16,,,1.01,us,usp000bg68,2014-11-07T01:16:57.867Z,northwestern Kashmir,earthquake,,,,5,reviewed,us,us
2002-11-04T05:18:51.050Z,35.551,74.88,33,4.4,mb,19,,,1.03,us,usp000bg5y,2014-11-07T01:16:57.841Z,northwestern Kashmir,earthquake,,,,2,reviewed,us,us
2002-11-03T21:17:52.250Z,35.426,74.665,33,3.4,mb,15,,,0.88,us,usp000bg0j,2014-11-07T01:16:57.042Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-03T18:43:59.680Z,35.49,74.981,33,3.6,mb,10,,,1.17,us,usp000bg04,2014-11-07T01:16:56.979Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-03T18:09:07.830Z,35.527,74.66,33,4,mb,24,,,0.94,us,usp000bg02,2014-11-07T01:16:56.974Z,northwestern Kashmir,earthquake,,,,3,reviewed,us,us
2002-11-03T14:09:33.940Z,35.452,74.85,33,4,mb,19,,,1.04,us,usp000bfzr,2014-11-07T01:16:56.936Z,northwestern Kashmir,earthquake,,,,2,reviewed,us,us
2002-11-03T12:50:25.010Z,35.314,74.133,33,3.7,mb,12,,,1.16,us,usp000bfzn,2014-11-07T01:16:56.927Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-03T08:48:10.810Z,35.18,74.535,31.4,4.7,mb,11,,,1.12,us,usp000bfz9,2014-11-07T01:16:56.891Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-03T07:33:38.020Z,35.415,74.6,33,5.3,mwc,211,,,1.04,us,usp000bfz7,2020-09-18T19:10:33.154Z,northwestern Kashmir,earthquake,,,,,reviewed,us,hrv
2002-11-03T06:11:26.450Z,35.452,74.623,33,4.5,mb,37,,,0.85,us,usp000bfys,2014-11-07T01:16:56.792Z,northwestern Kashmir,earthquake,,,,11,reviewed,us,us
2002-11-03T04:47:35.380Z,35.32,74.591,33,4.6,mb,38,,,1.06,us,usp000bfyq,2014-11-07T01:16:56.786Z,northwestern Kashmir,earthquake,,,,15,reviewed,us,us
2002-11-03T01:24:57.160Z,35.522,74.621,33,4,mb,21,,,0.98,us,usp000bfy4,2014-11-07T01:16:56.583Z,northwestern Kashmir,earthquake,,,,5,reviewed,us,us
2002-11-03T01:06:50.210Z,35.294,74.591,33,3.7,mb,11,,,1.12,us,usp000bfy2,2014-11-07T01:16:56.578Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-03T00:34:28.990Z,35.427,74.593,33,4.6,mb,36,,,1,us,usp000bfy0,2014-11-07T01:16:56.565Z,northwestern Kashmir,earthquake,,,,16,reviewed,us,us
2002-11-02T23:55:56.620Z,35.408,74.542,33,4.6,mb,40,,,1.21,us,usp000bfxy,2014-11-07T01:16:56.551Z,northwestern Kashmir,earthquake,,,,16,reviewed,us,us
2002-11-02T21:44:00.550Z,35.458,74.658,33,4.6,mb,38,,,1.1,us,usp000bfxn,2014-11-07T01:16:56.470Z,northwestern Kashmir,earthquake,,,,19,reviewed,us,us
2002-11-02T15:23:36.470Z,35.481,74.498,33,4.7,mb,71,,,0.82,us,usp000bfwv,2014-11-07T01:16:56.318Z,northwestern Kashmir,earthquake,,,,40,reviewed,us,us
2002-11-02T11:52:51.870Z,35.432,74.553,33,4.6,mb,40,,,0.93,us,usp000bfwr,2014-11-07T01:16:56.296Z,northwestern Kashmir,earthquake,,,,16,reviewed,us,us
2002-11-02T11:22:57.250Z,35.511,74.573,33,3.9,mb,8,,,0.88,us,usp000bfwm,2014-11-07T01:16:56.280Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-02T08:40:31.290Z,35.444,74.493,33,4.4,mb,33,,,1.22,us,usp000bfwb,2014-11-07T01:16:56.029Z,northwestern Kashmir,earthquake,,,,13,reviewed,us,us
2002-11-02T04:55:10.420Z,35.243,74.448,33,4.4,mb,18,,,0.76,us,usp000bfvx,2014-11-07T01:16:55.958Z,northwestern Kashmir,earthquake,,,,5,reviewed,us,us
2002-11-02T01:59:23.750Z,35.26,74.582,33,4.4,mb,14,,,1.07,us,usp000bfv5,2014-11-07T01:16:55.730Z,northwestern Kashmir,earthquake,,,,2,reviewed,us,us
2002-11-02T01:54:29.180Z,35.354,74.599,33,4.3,mb,29,,,0.74,us,usp000bfv3,2014-11-07T01:16:55.717Z,northwestern Kashmir,earthquake,,,,9,reviewed,us,us
2002-11-02T01:27:26.930Z,35.652,74.419,33,5.2,mb,190,,,0.94,us,usp000bfv0,2014-11-07T01:16:55.601Z,northwestern Kashmir,earthquake,,,,99,reviewed,us,us
2002-11-01T23:51:11.000Z,35.468,74.566,33,4.2,mb,18,,,1.01,us,usp000bfut,2014-11-07T01:16:55.398Z,northwestern Kashmir,earthquake,,,,2,reviewed,us,us
2002-11-01T23:01:46.140Z,35.547,74.566,33,4.8,mb,111,,,1.11,us,usp000bfur,2014-11-07T01:16:55.374Z,northwestern Kashmir,earthquake,,,,73,reviewed,us,us
2002-11-01T22:55:22.900Z,35.302,74.224,33,4.1,mb,11,,,1.03,us,usp000bfuq,2014-11-07T01:16:55.371Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-11-01T22:09:29.280Z,35.517,74.654,33,5.4,mwc,264,,,1.17,us,usp000bfug,2020-09-18T19:09:34.224Z,northwestern Kashmir,earthquake,,,,,reviewed,us,hrv
2002-10-09T17:49:39.850Z,34.147,80.816,33,4.3,mb,11,,,1.17,us,usp000be42,2014-11-07T01:16:43.539Z,western Xizang,earthquake,,,,1,reviewed,us,us
2002-10-09T12:13:44.580Z,34.264,80.631,33,3.7,mb,9,,,1.36,us,usp000be3p,2014-11-07T01:16:43.482Z,western Xizang,earthquake,,,,1,reviewed,us,us
2002-10-08T04:48:17.200Z,31.73,77.21,33,4.5,mb,12,,,1.39,us,usp000be16,2014-11-07T01:16:43.240Z,"Himachal Pradesh, India",earthquake,,,,1,reviewed,us,us
2002-10-03T07:23:11.070Z,31.695,73.704,33,4.6,mb,17,,,1.05,us,usp000bdq4,2020-09-18T19:05:12.866Z,Pakistan,earthquake,,,,6,reviewed,us,us
2002-09-29T14:03:19.680Z,29.865,79.925,10,3.9,mb,20,,,0.87,us,usp000bdea,2014-11-07T01:16:36.323Z,"Uttaranchal, India",earthquake,,,,1,reviewed,us,us
2002-09-09T23:46:57.200Z,36.075,73.467,33,4.1,mb,11,,,0.95,us,usp000bbv7,2014-11-07T01:16:29.459Z,northwestern Kashmir,earthquake,,,,2,reviewed,us,us
2002-09-04T16:11:57.360Z,31.23,77.76,33,4.1,mb,13,,,0.76,us,usp000bb8c,2014-11-07T01:16:26.609Z,"Himachal Pradesh, India",earthquake,,,,1,reviewed,us,us
2002-08-18T00:32:06.600Z,34.087,72.948,33,4.2,mb,23,,,1,us,usp000ba3v,2014-11-07T01:16:17.375Z,Pakistan,earthquake,,,,8,reviewed,us,us
2002-08-14T13:01:33.860Z,30.273,81.246,33,3.8,mb,10,,,0.66,us,usp000b9w3,2014-11-07T01:16:15.854Z,western Xizang,earthquake,,,,1,reviewed,us,us
2002-08-05T00:52:06.510Z,30.251,81.278,33,3.7,mb,12,,,0.91,us,usp000b9b5,2014-11-07T01:16:13.399Z,western Xizang,earthquake,,,,1,reviewed,us,us
2002-08-03T15:26:12.930Z,33.883,72.868,33,4,mb,10,,,0.63,us,usp000b98c,2014-11-07T01:16:12.709Z,Pakistan,earthquake,,,,1,reviewed,us,us
2002-07-10T06:38:14.790Z,34.103,80.61,33,4.4,mb,14,,,1.08,us,usp000b7vd,2014-11-07T01:16:02.324Z,western Xizang,earthquake,,,,1,reviewed,us,us
2002-06-21T14:15:54.600Z,34.267,80.768,33,4.7,mb,45,,,0.96,us,usp000b6nc,2014-11-07T01:15:52.292Z,western Xizang,earthquake,,,,21,reviewed,us,us
2002-06-12T17:51:00.530Z,30.269,81.36,33,3.8,mb,13,,,0.99,us,usp000b61j,2014-11-07T01:15:49.367Z,western Xizang,earthquake,,,,1,reviewed,us,us
2002-06-09T16:17:13.440Z,30.501,81.457,33,4,mb,22,,,0.78,us,usp000b5v2,2014-11-07T01:15:48.265Z,western Xizang,earthquake,,,,4,reviewed,us,us
2002-06-09T12:34:42.770Z,33.329,81.405,33,4.2,mb,16,,,1.16,us,usp000b5uv,2014-11-07T01:15:48.239Z,western Xizang,earthquake,,,,2,reviewed,us,us
2002-06-06T01:56:14.520Z,30.618,81.42,33,3.7,mb,11,,,0.65,us,usp000b5m2,2014-11-07T01:15:46.538Z,western Xizang,earthquake,,,,1,reviewed,us,us
2002-06-06T01:35:52.320Z,30.457,81.251,33,4.7,mb,29,,,1.33,us,usp000b5m1,2014-11-07T01:15:46.533Z,western Xizang,earthquake,,,,11,reviewed,us,us
2002-06-05T05:35:43.480Z,30.392,81.264,33,4.4,mb,17,,,1.23,us,usp000b5jb,2014-11-07T01:15:46.191Z,western Xizang,earthquake,,,,5,reviewed,us,us
2002-06-04T18:32:16.950Z,34.296,76.436,33,4.3,mb,16,,,0.96,us,usp000b5hj,2014-11-07T01:15:46.017Z,eastern Kashmir,earthquake,,,,1,reviewed,us,us
2002-06-04T17:27:07.180Z,30.425,81.398,33,4.4,mb,23,,,1.27,us,usp000b5hd,2014-11-07T01:15:45.991Z,western Xizang,earthquake,,,,7,reviewed,us,us
2002-06-04T15:27:07.270Z,30.323,81.243,33,4,mb,21,,,1.02,us,usp000b5h6,2014-11-07T01:15:45.916Z,western Xizang,earthquake,,,,4,reviewed,us,us
2002-06-04T14:47:16.310Z,30.473,81.447,33,4.6,mb,45,,,1.03,us,usp000b5h5,2014-11-07T01:15:45.908Z,western Xizang,earthquake,,,,22,reviewed,us,us
2002-06-04T14:36:05.800Z,30.595,81.44,33,5.6,mwc,273,,,0.83,us,usp000b5h4,2020-09-18T18:54:12.454Z,western Xizang,earthquake,,,,,reviewed,us,hrv
2002-05-23T15:24:41.330Z,34.365,76.736,33,4.3,mb,16,,,1.17,us,usp000b4ur,2014-11-07T01:15:39.587Z,eastern Kashmir,earthquake,,,,2,reviewed,us,us
2002-05-23T14:56:52.240Z,35.413,81.21,33,3.7,mb,12,,,1.2,us,usp000b4um,2014-11-07T01:15:39.580Z,Xinjiang-Xizang border region,earthquake,,,,1,reviewed,us,us
2002-05-23T05:03:55.040Z,34.32,76.426,33,4.4,mb,21,,,0.91,us,usp000b4tv,2014-11-07T01:15:39.244Z,eastern Kashmir,earthquake,,,,8,reviewed,us,us
2002-04-25T17:30:14.290Z,35.434,81.288,59.9,4,mb,8,,,1.29,us,usp000b35w,2014-11-07T01:15:28.505Z,Xinjiang-Xizang border region,earthquake,,18.2,,1,reviewed,us,us
2002-04-18T22:12:58.690Z,35.358,74.33,33,4.7,mb,130,,,0.84,us,usp000b2qf,2014-11-07T01:15:26.498Z,northwestern Kashmir,earthquake,,,,81,reviewed,us,us
2002-04-11T17:16:54.900Z,35.592,76.55,33,4.1,mb,8,,,0.89,us,usp000b276,2014-11-07T01:15:24.032Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2002-04-06T04:40:25.450Z,34.366,76.259,44.5,4.4,mb,12,,,1.17,us,usp000b1u8,2014-11-07T01:15:21.805Z,eastern Kashmir,earthquake,,18.1,,1,reviewed,us,us
2002-03-18T04:29:16.580Z,32.948,76.213,57.7,4.3,mb,13,,,1.2,us,usp000b0jb,2014-11-07T01:15:11.890Z,"Himachal Pradesh, India",earthquake,,19.6,,3,reviewed,us,us
2002-03-17T12:39:16.850Z,34.221,80.723,33,4.5,mb,38,,,0.85,us,usp000b0gz,2014-11-07T01:15:11.375Z,western Xizang,earthquake,,,,13,reviewed,us,us
2002-03-15T02:02:12.760Z,34.352,76.216,47.1,3.9,mb,16,,,1.36,us,usp000b0b5,2014-11-07T01:15:09.055Z,eastern Kashmir,earthquake,,17.4,,1,reviewed,us,us
2002-03-14T18:44:05.430Z,34.243,76.297,39.6,3.9,mb,21,,,1.02,us,usp000b0a6,2014-11-07T01:15:08.936Z,eastern Kashmir,earthquake,,11.6,,5,reviewed,us,us
2002-03-14T18:39:55.930Z,34.232,76.451,39.7,4.2,mb,29,,,1.17,us,usp000b0a4,2014-11-07T01:15:08.932Z,eastern Kashmir,earthquake,,12.6,,10,reviewed,us,us
2002-03-09T18:43:02.360Z,29.955,79.966,33,4.6,mb,20,,,0.68,us,usp000b00g,2014-11-07T01:15:07.088Z,"Uttaranchal, India",earthquake,,,,4,reviewed,us,us
2002-02-22T02:59:13.410Z,31.827,72.21,33,4.5,mb,28,,,0.89,us,usp000ayxf,2020-09-18T18:44:40.253Z,Pakistan,earthquake,,,,10,reviewed,us,us
2002-02-18T22:33:55.520Z,35.251,72.68,33,4.7,mb,36,,,1.01,us,usp000ayqw,2014-11-07T01:14:56.212Z,Pakistan,earthquake,,,,11,reviewed,us,us
2002-02-03T19:09:21.470Z,31.351,73.74,33,3.7,mb,14,,,1.11,us,usp000axqq,2014-11-07T01:14:51.789Z,Pakistan,earthquake,,,,2,reviewed,us,us
2002-02-02T21:24:43.110Z,34.202,80.686,33,3.6,mb,12,,,1.3,us,usp000axng,2014-11-07T01:14:50.860Z,western Xizang,earthquake,,,,1,reviewed,us,us
2002-01-30T17:55:07.540Z,35.159,80.679,49.9,3.9,mb,13,,,1.14,us,usp000axfj,2014-11-07T01:14:46.970Z,Xinjiang-Xizang border region,earthquake,,15.1,,1,reviewed,us,us
2002-01-27T22:33:43.630Z,33.123,75.91,40,5.3,mwc,97,,,0.94,us,usp000axa6,2016-11-09T21:45:28.734Z,eastern Kashmir,earthquake,,8.2,,,reviewed,us,hrv
2002-01-27T22:22:21.520Z,31.245,74.519,43.5,4.2,mb,26,,,1.07,us,usp000axa5,2014-11-07T01:14:45.717Z,India-Pakistan border region,earthquake,,,,6,reviewed,us,us
2002-01-07T13:04:13.860Z,33.785,74.785,33,4.1,mb,12,,,1.38,us,usp000aw0f,2014-11-07T01:14:39.420Z,southwestern Kashmir,earthquake,,,,1,reviewed,us,us
2001-12-30T18:34:33.280Z,35.34,76.877,33,4.2,mb,12,,,1.11,us,usp000avjk,2014-11-07T01:14:33.311Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
2001-12-30T14:01:16.940Z,35.374,76.895,33,4.5,mb,20,,,0.77,us,usp000avj7,2014-11-07T01:14:33.287Z,northwestern Kashmir,earthquake,,,,6,reviewed,us,us
